id;country_from;location_from_id;country_to;location_to_id;transport_mode;equipment_id;supplier_id;match_supplier_pickup;match_supplier_delivery;owned_container;route_id;service_time;rate_basis;charge;charge_fix;currency;not_exclude;distance_min;distance_max;estimate_exclude;remark;remark_cn;create_date;update_date
1280.00;CN;Wuhan, Hubei;FR;Lyon, Auvergne-Rhone-Alpes;RAIL;40HC;22;;;COC;Wuhan-Lyon(South);15.00;EquipmentCount;4000;0;USD;;;;;Rates and transit time are valid for trains departing on Wed/Fri;运价和运输时间适用于周三/周五出发的班列;;
1281.00;CN;Shanghai, Shanghai;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1330;0;USD;;;;;;;;
1282.00;CN;Ningbo, Zhejiang;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1530;0;USD;;;;;;;;
1283.00;CN;Hangzhou, Zhejiang;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1530;0;USD;;;;;;;;
1284.00;CN;Yiwu, Zhejiang;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1530;0;USD;;;;;;;;
1285.00;CN;Taizhou, Jiangsu;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1630;0;USD;;;;;;;;
1286.00;CN;Guli, Zhejiang;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1630;0;USD;;;;;;;;
1287.00;CN;Wenzhou, Zhejiang;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1930;0;USD;;;;;;;;
1288.00;CN;Yangzhou, Jiangsu;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1430;0;USD;;;;;;;;
1289.00;CN;Suzhou, Jiangsu;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1330;0;USD;;;;;;;;
1290.00;CN;Wuxi, Jiangsu;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1330;0;USD;;;;;;;;
1291.00;CN;Yancheng, Jiangsu;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1730;0;USD;;;;;;;;
1292.00;CN;Kunshan, Jiangsu;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1330;0;USD;;;;;;;;
1293.00;CN;Nanjing, Jiangsu;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1330;0;USD;;;;;;;;
1294.00;CN;Hefei, Anhui;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1130;0;USD;;;;;;;;
1295.00;CN;Wuhu, Anhui;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1330;0;USD;;;;;;;;
1296.00;CN;Guangzhou, Guangdong;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1530;0;USD;;;;;;;;
1297.00;CN;Shenzhen, Guangdong;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1430;0;USD;;;;;;;;
1298.00;CN;Dongguan, Guangdong;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1330;0;USD;;;;;;;;
1299.00;CN;Shantou, Guangdong;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1830;0;USD;;;;;;;;
1300.00;CN;Chaozhou, Guangdong;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1830;0;USD;;;;;;;;
1301.00;CN;Fuzhou, Fujian;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1930;0;USD;;;;;;;;
1302.00;CN;Quanzhou, Fujian;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;2030;0;USD;;;;;;;;
1303.00;CN;Putian, Fujian;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;2030;0;USD;;;;;;;;
1304.00;CN;Fuqing, Fujian;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1930;0;USD;;;;;;;;
1305.00;CN;Xiamen, Fujian;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;1930;0;USD;;;;;;;;
1306.00;CN;Beijing, Beijing;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;2430;0;USD;;;;;;;;
1307.00;CN;Tianjin, Tianjin;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;2030;0;USD;;;;;;;;
1308.00;CN;Zhengzhou, Henan;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;2.00;EquipmentCount;1130;0;USD;;;;;;;;
1309.00;CN;Shijiazhuang, Hebei;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;2.00;EquipmentCount;2030;0;USD;;;;;;;;
1310.00;CN;Jinan, Shandong;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;2030;0;USD;;;;;;;;
1311.00;CN;Qingdao, Shandong;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;2030;0;USD;;;;;;;;
1312.00;CN;Weifang, Shandong;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;3.00;EquipmentCount;2130;0;USD;;;;;;;;
1313.00;CN;Nanchang, Jiangxi;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;1.00;EquipmentCount;1130;0;USD;;;;;;;;
1314.00;CN;Wuhan, Hubei;CN;Wuhan, Hubei;AUTO;-;22;;;-;-;1.00;EquipmentCount;230;0;USD;;;;1;;;;
1315.00;CN;Nanchang, Jiangxi;BY;Kolyadichi, Minsk;RAIL;40HC;11;;;COC;Nanchang-Kolyadichi(North);16.00;EquipmentCount;2100;0;USD;;;;;;;;
1316.00;CN;Nanchang, Jiangxi;BY;Kolyadichi, Minsk;RAIL;40DC;11;;;COC;Nanchang-Kolyadichi(North);16.00;EquipmentCount;2100;0;USD;;;;;;;;
1317.00;CN;Yiwu, Zhejiang;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;1.00;EquipmentCount;1130;0;USD;;;;;;;;
1318.00;CN;Hangzhou, Zhejiang;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;1.00;EquipmentCount;1130;0;USD;;;;;;;;
1319.00;CN;Shaoxing, Zhejiang;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;1.00;EquipmentCount;1130;0;USD;;;;;;;;
1320.00;CN;Guli, Zhejiang;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;1.00;EquipmentCount;1130;0;USD;;;;;;;;
1321.00;CN;Yuyao, Zhejiang;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1130;0;USD;;;;;;;;
1322.00;CN;Zhaobaoshan, Zhejiang;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1130;0;USD;;;;;;;;
1323.00;CN;Haining, Zhejiang;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1330;0;USD;;;;;;;;
1324.00;CN;Suzhou, Jiangsu;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1330;0;USD;;;;;;;;
1325.00;CN;Ningbo, Zhejiang;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1330;0;USD;;;;;;;;
1326.00;CN;Taicang, Suzhou, Jiangsu;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1330;0;USD;;;;;;;;
1327.00;CN;Taizhou, Jiangsu;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1330;0;USD;;;;;;;;
1328.00;CN;Wuxi, Jiangsu;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1330;0;USD;;;;;;;;
1329.00;CN;Shenzhen, Guangdong;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1380;0;USD;;;;;;;;
1330.00;CN;Guangzhou, Guangdong;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1380;0;USD;;;;;;;;
1331.00;CN;Huizhou, Guangdong;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1380;0;USD;;;;;;;;
1332.00;CN;Xiamen, Fujian;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1380;0;USD;;;;;;;;
1333.00;CN;Dongguan, Guangdong;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1380;0;USD;;;;;;;;
1334.00;CN;Quanzhou, Fujian;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1380;0;USD;;;;;;;;
1335.00;CN;Shanghai, Shanghai;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1430;0;USD;;;;;;;;
1336.00;CN;Changshu City, Jiangsu;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1430;0;USD;;;;;;;;
1337.00;CN;Haimen, Guangdong;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1430;0;USD;;;;;;;;
1338.00;CN;Wuhu, Anhui;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;1.00;EquipmentCount;1430;0;USD;;;;;;;;
1339.00;CN;Wenzhou, Zhejiang;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1430;0;USD;;;;;;;;
1340.00;CN;Fuzhou, Fujian;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1480;0;USD;;;;;;;;
1341.00;CN;Daliang, Guangdong;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1480;0;USD;;;;;;;;
1342.00;CN;Qingyuan, Guangdong;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1480;0;USD;;;;;;;;
1343.00;CN;Jiangmen, Guangdong;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1580;0;USD;;;;;;;;
1344.00;CN;Chaozhou, Guangdong;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1580;0;USD;;;;;;;;
1345.00;CN;Chengyang, Fujian;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;2.00;EquipmentCount;1580;0;USD;;;;;;;;
1346.00;CN;Nanchang, Jiangxi;RU;Vorsino, Kaluga;RAIL;40HC;11;;;COC;Nanchang-Vorsino(North);14.00;EquipmentCount;2050;0;USD;;;;;;;;
1347.00;CN;Nanchang, Jiangxi;RU;Vorsino, Kaluga;RAIL;40DC;11;;;COC;Nanchang-Vorsino(North);14.00;EquipmentCount;2050;0;USD;;;;;;;;
1348.00;CN;Changsha, Hunan;BY;Kolyadichi, Minsk;RAIL;40HC;11;;;COC;Changsha-Kolyadichi(Centre);16.00;EquipmentCount;3270;0;USD;;;;;;;;
1349.00;CN;Changsha, Hunan;BY;Kolyadichi, Minsk;RAIL;40DC;11;;;COC;Changsha-Kolyadichi(Centre);16.00;EquipmentCount;3270;0;USD;;;;;;;;
1350.00;CN;Changsha, Hunan;BY;Kolyadichi, Minsk;RAIL;40HC;23;;;COC;Changsha-Kolyadichi(Centre);16.00;EquipmentCount;3100;0;USD;;;;;;;;
1351.00;CN;Changsha, Hunan;BY;Kolyadichi, Minsk;RAIL;40DC;23;;;COC;Changsha-Kolyadichi(Centre);16.00;EquipmentCount;3100;0;USD;;;;;;;;
1352.00;CN;Chongqing, Chongqing;PL;Malaszewicze, Lublin;RAIL;40HC;23;;;COC;Chongqing-Malaszewicze(South);12.00;EquipmentCount;3800;0;USD;;;;;;;;
1353.00;CN;Chongqing, Chongqing;PL;Malaszewicze, Lublin;RAIL;40DC;23;;;COC;Chongqing-Malaszewicze(South);12.00;EquipmentCount;3800;0;USD;;;;;;;;
1354.00;CN;Chongqing, Chongqing;PL;Warsaw, Mazovia;RAIL;40HC;23;;;COC;Chongqing-Warsaw(South);13.00;EquipmentCount;4104;0;USD;;;;;;;;
1355.00;CN;Chongqing, Chongqing;PL;Warsaw, Mazovia;RAIL;40DC;23;;;COC;Chongqing-Warsaw(South);13.00;EquipmentCount;4104;0;USD;;;;;;;;
1356.00;CN;Chongqing, Chongqing;DE;Hamburg, Hamburg;RAIL;40HC;23;;;COC;Chongqing-Hamburg(South);18.00;EquipmentCount;4320;0;USD;;;;;;;;
1357.00;CN;Chongqing, Chongqing;DE;Hamburg, Hamburg;RAIL;40DC;23;;;COC;Chongqing-Hamburg(South);18.00;EquipmentCount;4320;0;USD;;;;;;;;
1358.00;CN;Chongqing, Chongqing;DE;Duisburg, North Rhine-Westphalia;RAIL;40HC;23;;;COC;Chongqing-Duisburg(South);15.00;EquipmentCount;4320;0;USD;;;;;;;;
1359.00;CN;Chongqing, Chongqing;DE;Duisburg, North Rhine-Westphalia;RAIL;40DC;23;;;COC;Chongqing-Duisburg(South);15.00;EquipmentCount;4320;0;USD;;;;;;;;
1360.00;CN;Chengdu, Sichuan;PL;Lodz, Lodz Voivodeship;RAIL;40HC;23;;;COC;Chengdu-Lodz(South);15.00;EquipmentCount;2700;0;USD;;;;;;;;
1361.00;CN;Chengdu, Sichuan;PL;Lodz, Lodz Voivodeship;RAIL;40DC;23;;;COC;Chengdu-Lodz(South);15.00;EquipmentCount;2700;0;USD;;;;;;;;
1362.00;CN;Chengdu, Sichuan;NL;Tilburg, North Brabant;RAIL;40HC;23;;;COC;Chengdu-Tilburg(South);17.00;EquipmentCount;3000;0;USD;;;;;;;;
1363.00;CN;Chengdu, Sichuan;NL;Tilburg, North Brabant;RAIL;40DC;23;;;COC;Chengdu-Tilburg(South);17.00;EquipmentCount;3000;0;USD;;;;;;;;
1364.00;CN;Chengdu, Sichuan;DE;Nuremberg, Bavaria;RAIL;40HC;23;;;COC;Chengdu-Nuremberg(South);15.00;EquipmentCount;2750;0;USD;;;;;;;;
1365.00;CN;Chengdu, Sichuan;DE;Nuremberg, Bavaria;RAIL;40DC;23;;;COC;Chengdu-Nuremberg(South);15.00;EquipmentCount;2750;0;USD;;;;;;;;
1366.00;CN;Chengdu, Sichuan;RU;Vorsino, Kaluga;RAIL;40HC;23;;;COC;Chengdu-Vorsino(Centre);14.00;EquipmentCount;2450;0;USD;;;;;;;;
1367.00;CN;Chengdu, Sichuan;RU;Vorsino, Kaluga;RAIL;40DC;23;;;COC;Chengdu-Vorsino(Centre);14.00;EquipmentCount;2450;0;USD;;;;;;;;
1368.00;CN;Hefei, Anhui;PL;Malaszewicze, Lublin;RAIL;40HC;23;;;COC;Hefei-Malaszewicze(South);13.00;EquipmentCount;3800;0;USD;;;;;;;;
1369.00;CN;Hefei, Anhui;PL;Malaszewicze, Lublin;RAIL;40DC;23;;;COC;Hefei-Malaszewicze(South);13.00;EquipmentCount;3800;0;USD;;;;;;;;
1370.00;CN;Hefei, Anhui;DE;Hamburg, Hamburg;RAIL;40HC;23;;;COC;Hefei-Hamburg(South);17.00;EquipmentCount;3800;0;USD;;;;;;;;
1371.00;CN;Hefei, Anhui;DE;Hamburg, Hamburg;RAIL;40DC;23;;;COC;Hefei-Hamburg(South);17.00;EquipmentCount;3800;0;USD;;;;;;;;
1372.00;CN;Shijiazhuang, Hebei;BY;Kolyadichi, Minsk;RAIL;40HC;23;;;COC;Shijiazhuang-Kolyadichi(North);16.00;EquipmentCount;3500;0;USD;;;;;;;;
1373.00;CN;Shijiazhuang, Hebei;BY;Kolyadichi, Minsk;RAIL;40DC;23;;;COC;Shijiazhuang-Kolyadichi(North);16.00;EquipmentCount;3500;0;USD;;;;;;;;
1374.00;CN;Shijiazhuang, Hebei;RU;Vorsino, Kaluga;RAIL;40HC;23;;;COC;Shijiazhuang-Vorsino(North);15.00;EquipmentCount;2600;0;USD;;;;;;;;
1375.00;CN;Shijiazhuang, Hebei;RU;Vorsino, Kaluga;RAIL;40DC;23;;;COC;Shijiazhuang-Vorsino(North);15.00;EquipmentCount;2600;0;USD;;;;;;;;
1376.00;CN;Wuhan, Hubei;PL;Malaszewicze, Lublin;RAIL;40HC;23;;;COC;Wuhan-Malaszewicze(South);18.00;EquipmentCount;2700;0;USD;;;;;Rates and transit time are valid for trains departing on Thu (Departue on Wed/Fri  is possible, please contact us);运价和运输时间适用于周四出发的班列（如果想选择周三/周五出发的班列，请联系我们）;;
1377.00;CN;Wuhan, Hubei;PL;Malaszewicze, Lublin;RAIL;40DC;23;;;COC;Wuhan-Malaszewicze(South);18.00;EquipmentCount;2700;0;USD;;;;;Rates and transit time are valid for trains departing on Thu (Departue on Wed/Fri  is possible, please contact us);运价和运输时间适用于周四出发的班列（如果想选择周三/周五出发的班列，请联系我们）;;
1380.00;CN;Wuhan, Hubei;DE;Hamburg, Hamburg;RAIL;40HC;23;;;COC;Wuhan-Hamburg(South);18.00;EquipmentCount;3000;0;USD;;;;;;;;
1381.00;CN;Wuhan, Hubei;DE;Hamburg, Hamburg;RAIL;40DC;23;;;COC;Wuhan-Hamburg(South);18.00;EquipmentCount;3000;0;USD;;;;;;;;
1382.00;CN;Wuhan, Hubei;DE;Duisburg, North Rhine-Westphalia;RAIL;40HC;23;;;COC;Wuhan-Duisburg(South);18.00;EquipmentCount;3000;0;USD;;;;;;;;
1383.00;CN;Wuhan, Hubei;DE;Duisburg, North Rhine-Westphalia;RAIL;40DC;23;;;COC;Wuhan-Duisburg(South);18.00;EquipmentCount;3000;0;USD;;;;;;;;
1384.00;CN;Wuhan, Hubei;FR;Lyon, Auvergne-Rhone-Alpes;RAIL;40HC;23;;;COC;Wuhan-Lyon(South);21.00;EquipmentCount;3850;0;USD;;;;;;;;
1385.00;CN;Wuhan, Hubei;FR;Lyon, Auvergne-Rhone-Alpes;RAIL;40DC;23;;;COC;Wuhan-Lyon(South);21.00;EquipmentCount;3850;0;USD;;;;;;;;
1386.00;CN;Wuhan, Hubei;RU;Vorsino, Kaluga;RAIL;40HC;23;;;COC;Wuhan-Vorsino(North);15.00;EquipmentCount;2750;0;USD;;;;;;;;
1387.00;CN;Wuhan, Hubei;RU;Vorsino, Kaluga;RAIL;40DC;23;;;COC;Wuhan-Vorsino(North);15.00;EquipmentCount;2750;0;USD;;;;;;;;
1388.00;CN;Wuhan, Hubei;GB;London, England;RAIL;40HC;23;;;COC;Wuhan-London(South);22.00;EquipmentCount;3850;0;USD;;;;;;;;
1389.00;CN;Wuhan, Hubei;GB;London, England;RAIL;40DC;23;;;COC;Wuhan-London(South);22.00;EquipmentCount;3850;0;USD;;;;;;;;
1390.00;CN;Xiamen, Fujian;PL;Poznan, Greater Poland;RAIL;40HC;23;;;COC;Xiamen-Poznan(North);15.00;EquipmentCount;4374;0;USD;;;;;;;;
1391.00;CN;Xiamen, Fujian;PL;Poznan, Greater Poland;RAIL;40DC;23;;;COC;Xiamen-Poznan(North);15.00;EquipmentCount;4374;0;USD;;;;;;;;
1392.00;CN;Xiamen, Fujian;DE;Hamburg, Hamburg;RAIL;40HC;23;;;COC;Xiamen-Hamburg(North);18.00;EquipmentCount;4374;0;USD;;;;;;;;
1393.00;CN;Xiamen, Fujian;DE;Hamburg, Hamburg;RAIL;40DC;23;;;COC;Xiamen-Hamburg(North);18.00;EquipmentCount;4374;0;USD;;;;;;;;
1394.00;CN;Changsha, Hunan;BY;Kolyadichi, Minsk;RAIL;40HC;24;;;COC;Changsha-Kolyadichi(Centre);16.00;EquipmentCount;2490;0;USD;;;;;;;;
1395.00;CN;Changsha, Hunan;BY;Kolyadichi, Minsk;RAIL;40DC;24;;;COC;Changsha-Kolyadichi(Centre);16.00;EquipmentCount;2490;0;USD;;;;;;;;
1396.00;CN;Yiwu, Zhejiang;BY;Kolyadichi, Minsk;RAIL;40HC;24;;;COC;Yiwu-Kolyadichi(North);16.00;EquipmentCount;2490;0;USD;;;;;;;;
1397.00;CN;Yiwu, Zhejiang;BY;Kolyadichi, Minsk;RAIL;40DC;24;;;COC;Yiwu-Kolyadichi(North);16.00;EquipmentCount;2490;0;USD;;;;;;;;
1398.00;CN;Chongqing, Chongqing;BY;Kolyadichi, Minsk;RAIL;40HC;24;;;COC;Chongqing-Kolyadichi(Centre);16.00;EquipmentCount;2490;0;USD;;;;;;;;
1399.00;CN;Chongqing, Chongqing;BY;Kolyadichi, Minsk;RAIL;40DC;24;;;COC;Chongqing-Kolyadichi(Centre);16.00;EquipmentCount;2490;0;USD;;;;;;;;
1400.00;CN;Chengdu, Sichuan;BY;Kolyadichi, Minsk;RAIL;40HC;23;;;COC;Chengdu-Kolyadichi(Centre);16.00;EquipmentCount;2500;0;USD;;;;;;;;
1401.00;CN;Chengdu, Sichuan;BY;Kolyadichi, Minsk;RAIL;40DC;23;;;COC;Chengdu-Kolyadichi(Centre);16.00;EquipmentCount;2500;0;USD;;;;;;;;
1402.00;BY;Kolyadichi, Minsk;CN;Chengdu, Sichuan;RAIL;40HC;23;;;COC;Kolyadichi-Chengdu(Centre);16.00;EquipmentCount;2500;0;USD;;;;;;;;
1403.00;BY;Kolyadichi, Minsk;CN;Chengdu, Sichuan;RAIL;40DC;23;;;COC;Kolyadichi-Chengdu(Centre);16.00;EquipmentCount;2500;0;USD;;;;;;;;
1404.00;CN;Guangzhou, Guangdong;CN;Changsha, Hunan;AUTO;-;24;;;-;-;1.00;EquipmentCount;1480;0;USD;;;;;;;;
1405.00;CN;Shenzhen, Guangdong;CN;Changsha, Hunan;AUTO;-;24;;;-;-;2.00;EquipmentCount;1480;0;USD;;;;;;;;
1406.00;CN;Ningbo, Zhejiang;CN;Yiwu, Zhejiang;AUTO;-;24;;;-;-;1.00;EquipmentCount;1480;0;USD;;;;;;;;
1407.00;CN;Shanghai, Shanghai;CN;Chongqing, Chongqing;AUTO;-;24;;;-;-;4.00;EquipmentCount;1480;0;USD;;;;;;;;
1408.00;CN;Chongqing, Chongqing;BY;Kolyadichi, Minsk;RAIL;40HC;9;;;COC;Chongqing-Kolyadichi(centre);16.00;EquipmentCount;2880;0;USD;;;;;;;;
1409.00;CN;Chongqing, Chongqing;BY;Kolyadichi, Minsk;RAIL;40DC;9;;;COC;Chongqing-Kolyadichi(centre);16.00;EquipmentCount;2880;0;USD;;;;;;;;
1410.00;CN;Xi'an, Shaanxi;BY;Kolyadichi, Minsk;RAIL;40HC;9;;;COC;Xian-Kolyadichi(South);16.00;EquipmentCount;2880;0;USD;;;;;;;;
1411.00;CN;Xi'an, Shaanxi;BY;Kolyadichi, Minsk;RAIL;40DC;9;;;COC;Xian-Kolyadichi(South);16.00;EquipmentCount;2880;0;USD;;;;;;;;
1412.00;CN;Guangzhou, Guangdong;CN;Chongqing, Chongqing;AUTO;-;9;;;-;-;3.00;EquipmentCount;1750;0;USD;;;;;;;;
1413.00;CN;Shenzhen, Guangdong;CN;Chongqing, Chongqing;AUTO;-;9;;;-;-;3.00;EquipmentCount;1750;0;USD;;;;;;;;
1414.00;CN;Ningbo, Zhejiang;CN;Chongqing, Chongqing;AUTO;-;9;;;-;-;4.00;EquipmentCount;1750;0;USD;;;;;;;;
1415.00;CN;Shanghai, Shanghai;CN;Chongqing, Chongqing;AUTO;-;9;;;-;-;4.00;EquipmentCount;1750;0;USD;;;;;;;;
1416.00;CN;Guangzhou, Guangdong;CN;Xi'an, Shaanxi;AUTO;-;9;;;-;-;3.00;EquipmentCount;1750;0;USD;;;;;;;;
1417.00;CN;Shenzhen, Guangdong;CN;Xi'an, Shaanxi;AUTO;-;9;;;-;-;3.00;EquipmentCount;1750;0;USD;;;;;;;;
1418.00;CN;Ningbo, Zhejiang;CN;Xi'an, Shaanxi;AUTO;-;9;;;-;-;4.00;EquipmentCount;1750;0;USD;;;;;;;;
1419.00;CN;Shanghai, Shanghai;CN;Xi'an, Shaanxi;AUTO;-;9;;;-;-;4.00;EquipmentCount;1750;0;USD;;;;;;;;
1420.00;BE;Liege, Wallonia;BE;Liege, Wallonia;AUTO;-;1;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
1421.00;CN;Nanchang, Jiangxi;CN;Nanchang, Jiangxi;AUTO;-;11;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
1422.00;CN;Shijiazhuang, Hebei;CN;Shijiazhuang, Hebei;AUTO;-;23;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
1423.00;GB;London, England;GB;London, England;AUTO;-;1;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
1424.00;PL;Poznan, Greater Poland;PL;Poznan, Greater Poland;AUTO;-;1;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
1425.00;CN;Chengdu, Sichuan;RU;Vorsino, Kaluga;RAIL;40HC;24;;;COC;Chengdu-Vorsino(Centre);15.00;EquipmentCount;2400;0;USD;;;;;;;;
1426.00;CN;Chengdu, Sichuan;RU;Vorsino, Kaluga;RAIL;40DC;24;;;COC;Chengdu-Vorsino(Centre);15.00;EquipmentCount;2400;0;USD;;;;;;;;
1427.00;CN;Chengdu, Sichuan;UA;Kyiv, Kyiv City;RAIL;40HC;23;;;COC;Chengdu-Kyiv(Centre);18.00;EquipmentCount;4860;0;USD;;;;;;;;
1428.00;CN;Chengdu, Sichuan;UA;Kyiv, Kyiv City;RAIL;40DC;23;;;COC;Chengdu-Kyiv(Centre);18.00;EquipmentCount;4860;0;USD;;;;;;;;
1429.00;CN;Chengdu, Sichuan;BY;Kolyadichi, Minsk;RAIL;40HC;24;;;COC;Chengdu-Kolyadichi(Centre);16.00;EquipmentCount;4860;0;USD;;;;;;;;
1430.00;CN;Chengdu, Sichuan;BY;Kolyadichi, Minsk;RAIL;40DC;24;;;COC;Chengdu-Kolyadichi(Centre);16.00;EquipmentCount;4860;0;USD;;;;;;;;
1431.00;CN;Changsha, Hunan;CN;Changsha, Hunan;AUTO;-;11;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
1432.00;CN;Changsha, Hunan;CN;Changsha, Hunan;AUTO;-;23;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
1433.00;CN;Changsha, Hunan;CN;Changsha, Hunan;AUTO;-;24;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
1434.00;CN;Chengdu, Sichuan;CN;Chengdu, Sichuan;AUTO;-;6;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
1435.00;CN;Chengdu, Sichuan;CN;Chengdu, Sichuan;AUTO;-;11;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
